state,key,svn,english,translation
CURRENT,mission_tiddlets_notenough,2383,But we trusted you to look after their safety. You've let us down.,しかし、私たちはあなたの安全を守ってくれると信頼していました。あなたは私たちを失望させました。
CURRENT,mission_tiddlets_failure,2383,What the hell happened? We trusted you with those Tiddlets and you let us down!,何が起こったんだ！私たちはあなたを信頼してティドルズを預けたのに、あなたは私たちを失望させた！
CURRENT,mission_tiddlets_suppliername,2383,Tiddlet Breeder,ティドルズの繁殖者
CURRENT,mission_tiddlets_invite1,2383,Greetings! We are looking for a pilot who can help us with an important animal welfare matter.,ご挨拶。私たちはお困りの動物福祉の問題を支援してくれるパイロットを探しています。
CURRENT,mission_tiddlets_invite2,2383,If you'd like to help (and earn a lot of credits) please find our job in the CONTRACTS list.,(そして、多額のクレジットを獲得したい場合は)契約リストで私たちの仕事を見つけてください。
CURRENT,mission_tiddlets_success,2383,Delivered *X Tiddlets,*X匹のティドルズを配達しました。
CURRENT,mission_tiddletssale_title,2383,WANTED: Tiddlets,募集：ティドルズ
CURRENT,mission_type_episodetiddletssale,2383,WANTED: Tiddlets,募集：ティドルズ
CURRENT,mission_tiddletssale_description1,2383,We are willing to pay a very generous price to any individual who can supply us with one or more Tiddlets.,私たちは、1匹以上のティドルズを提供してくれる人に、非常に寛大な価格で支払う用意があります。
CURRENT,mission_tiddletssale_accepted1,2383,If you have Tiddlets available then bring them to us and we will reward you handsomely.,ティドルズをお持ちの場合は、お持ちになり、私たちが手厚く報酬をお支払いします。
CURRENT,mission_tiddletssale_accepted2,2383,We won't ask any questions as to where they came from. But we will need every Tiddlet you have - so we can be sure there is at least one male among the litter.,どこから来たのかについては質問しません。しかし、少なくとも1匹のオスが群れの中にいることを確認するために、お持ちのすべてのティドルズが必要となります。
CURRENT,mission_tiddletssale_offer,2383,We will pay $*X for every Tiddlet you have.,1匹のティドルズにつき$*Xをお支払いします。
CURRENT,mission_tiddletssale_fulloffer,2383,We are offering you $*Y for all *X of your Tiddlets.,あなたの*X匹のティドルズすべてに対して$*Yを提供しています。
CURRENT,mission_tiddletssale_received,2383,We have received *X Tiddlets. Total payment due $*Y.,*X匹のティドルズを受け取りました。支払い金額は$*Yです。
CURRENT,mission_tiddletssale_allreceived,2383,"Well, thank you very much. With this many Tiddlets we can begin farming these delicious creatures immediately.",素晴らしい。この数のティドルズがあれば、すぐにこれらの美味しい生き物を育てることができます。
CURRENT,mission_tiddletssale_invite1,2383,"We've heard a rumour you might have some rare, valuable life-forms on board.",船内に珍しい、貴重な生命体があるという噂を耳にしました。
CURRENT,mission_tiddletssale_invite2,2383,Stop by your nearest Contract Board and we might be able to make a deal.,最寄りの契約ボードにお立ち寄りいただければ、取引ができるかもしれません。
CURRENT,mission_tiddletssale_buyername,2383,Shady Buyer,怪しい購入者
CURRENT,mission_tiddletssale_success,2383,Traded *X Tiddlets,*X匹のティドルズを取引しました。
CURRENT,object_tiddlet,2383,Tiddlet,ティドル
CURRENT,tiddlet_child,2383,Baby,赤ちゃん
CURRENT,tiddlet_boxed,2383,Boxed,箱詰めされた
CURRENT,newplayerhelp_fuelpipe,2383,<FUEL PIPE,燃料パイプ
CURRENT,alert_title,2383,ALERTS,警告
CURRENT,alert_type_none,2383,NO ALERT,警告なし
CURRENT,alert_type_test,2383,TEST ALERT,テスト警告
CURRENT,alert_type_hullbreach,2383,HULL BREACH,船体破損
CURRENT,alert_type_hullbreach_caption,2383,Repair *X%,修理 *X%
CURRENT,alert_type_hullbreach_tooltip,2383,"There is a hole in your ship hull and the cabin is depressurising. Your crew will fix the breach, but you should consider closing your Door Vents to seal off the area.",船体の一部に損傷があり、居住区の気圧が低下しています。乗組員が損傷を修理しますが、損傷箇所の気密性を保つため、ドアベントを閉めることを検討してください。
CURRENT,alert_type_co2,2383,CO2 WARNING,CO2警告
CURRENT,alert_type_co2_tooltip,2383,"There is a dangerous build up of CO2 inside your ship. If it reaches 100%, your crew will suffocate. Consider buying a CO2 Scrubber and connecting it to a storage tank.",船内にCO2が危険なほど蓄積しています。数値が100%に達すると、乗組員は窒息します。CO2スクラバーを購入し、ストレージタンクに接続することを検討してください。
CURRENT,alert_type_co2_caption,2383,*X% Fatal,*X% 致死量
CURRENT,alert_type_meteorshower,2383,METEOR SHOWER,隕石シャワー
CURRENT,alert_type_hostileforces,2383,HOSTILE CONTACT,敵対接触
CURRENT,alert_type_hostileforces_caption,2383,*X enemy ships,*X 敵船
CURRENT,alert_type_crewoverworked,2383,HIRE MORE CREW,乗組員を増員する
CURRENT,alert_type_heavydamage,2383,HEAVY DAMAGE,深刻な損傷
CURRENT,alert_type_heavydamage_caption,2383,Damage *X%,損傷 *X%
CURRENT,alert_type_suffocating,2383,CREW SUFFOCATING,乗組員が窒息
CURRENT,alert_type_suffocating_caption,2383,*X suffocating,*X 窒息
CURRENT,alert_type_dead,2383,DEATHS,死亡者数
CURRENT,alert_type_dead_caption,2383,*X dead,*X 死亡
CURRENT,alert_type_lowresource_caption,2383,*X,*X
CURRENT,alert_type_lowfuel,2383,LOW FUEL,燃料不足
CURRENT,alert_type_lowftl,2383,FTL CHARGES,FTLチャージ
CURRENT,alert_type_lowoxygen,2383,LOW OXYGEN,酸素不足
CURRENT,alert_type_lowbattery,2383,BATTERY LOW,バッテリー残量低下
CURRENT,alert_type_lowbattery_caption,2383,*X%,*X%
CURRENT,alert_type_lowbattery_tooltip,2383,"Your batteries have been drained. It is likely your reactors are not creating enough power to meet the needs of your ship. You will need either more Reactors, or more battery storage, or both.",バッテリーが消耗しました。船の電力需要をまかなうのに、リアクターの出力が不足している可能性があります。リアクターまたはバッテリーのストレージを増やすか、その両方を増やす必要があります。
CURRENT,alert_type_powercut,2383,POWER CUT,停電
CURRENT,alert_type_powercut_nofuel,2383,Fuel supply interrupted,燃料供給が中断されました
CURRENT,alert_type_powercut_tooltip,2383,Your reactor has cut out. It is likely the fuel supply has been interrupted.  Consider using storage tanks to create a permanent store of fuel for your Reactor to draw from.,リアクターが停止しました。燃料供給が中断された可能性があります。リアクターが燃料を供給できるよう、ストレージタンクを使用して燃料を貯蔵することを検討してください。
CURRENT,alert_type_nostorage,2383,NO STORAGE,ストレージなし
CURRENT,warning_unbreathable,2383,UNBREATHABLE,息ができない
CURRENT,warning_suitsrequired,2383,SPACESUITS REQUIRED,スペーススーツ着用必須
CURRENT,warning_deliveryblocked,2383,DELIVERY BLOCKED,搬送停止
CURRENT,warning_storagerequired,2383,CREATE STORAGE ZONES,ストレージゾーンを作成
CURRENT,format_currency,2383,$*X,$*X
CURRENT,format_per_square,2383,*X / sq,*X / sq
CURRENT,ratings,2383,RATINGS,評価
CURRENT,rating_word,2383,rating,評価
CURRENT,rating_rankincreased,2383,RANK INCREASED,ランクアップしました
CURRENT,rating_combat,2383,Combat,戦闘
CURRENT,rating_industry,2383,Industry,産業
CURRENT,rating_humanitarian,2383,Humanitarian,人道支援の
CURRENT,rating_logistics,2383,Logistics,ロジスティクス
CURRENT,rating_criminal,2383,Criminal,犯罪者の
CURRENT,rating_title_combat,2383,Combat Rating,戦闘評価
CURRENT,rating_title_industry,2383,Industry Rating,産業評価
CURRENT,rating_title_humanitarian,2383,Humanitarian Rating,人道支援評価
CURRENT,rating_title_logistics,2383,Logistics Rating,ロジスティクス評価
CURRENT,rating_title_criminal,2383,Criminal Rating,犯罪者評価
CURRENT,rating_rank,2383,RANK *X,ランク*X
CURRENT,phase_title,2383,Phase *X,フェーズ*X
CURRENT,stargate_help,2383,"To submit completed parts to the stargate project, sell them at any trade outpost in the sector",星の門プロジェクトに完了したパーツを提出するには、セクター内の任意の交易ステーションで売却してください。
CURRENT,recipe_resources_required,2383,Required resources,必要資源
CURRENT,recipe_created_in,2383,Created in *X,*Xで作成
CURRENT,recipe_duration,2383,Duration: *X seconds,持続時間：*X秒
CURRENT,recipe_quantity_required,2383,*X x *Y,*X x *Y
CURRENT,smelt_title,2383,Smelt *X,精錬*X
OBSOLETE,trade_autotradecancelled,2675,CANCELLED,キャンセル済み
OBSOLETE,special_stargatepart3,2383,"Andromeda Project Phases 4, 5, 6",アンドロメダ計画 フェーズ4、5、6
OBSOLETE,tutorial_powerreactoractive,2383,The REACTOR is activated! We are now generating power for our station.,リアクターが起動しました！現在、当ステーションへの電力供給を開始しました。
OBSOLETE,dsi_part2_objective_installengines,2383,OPTIONAL: Install engines in the A.J.E Industry,任意：A.J.E産業にエンジンをインストールする
OBSOLETE,origin_official,2383,Official,公式
OBSOLETE,origin_community,2383,Community,コミュニティ
OBSOLETE,origin_user,2383,Player-made,プレイヤー作成
OBSOLETE,origin_steam,2383,Subscribed on Steam Workshop,Steam ワークショップに登録
OBSOLETE,origin_steamuser,2383,Uploaded to Steam Workshop,Steam ワークショップにアップロード
OBSOLETE,hud_collector_tooltip_totalgathered,2624,TOTAL GATHERED:,合計収集数：
OBSOLETE,mission_type_sectorjumpgate,2624,Jumpgate (Secotr),ジャンプゲート（セクター）
OBSOLETE,stargate_newsystems_harken_2,2624,"Unfortunately it seems pirates have gotten to them first, and have set up their own shipyards around the neubidium deposits in the system.",残念ながら、海賊たちが先に気づいてしまい、システム内のノイビジウム鉱床の周囲に独自の造船所を建設しているようです。
OBSOLETE,mission_sectorprotect_offer1,2475,Thank you Captain! We would never have survived without your assistance.,キャプテン、ありがとうございます！もしあなたのアシストがなければ、私たちは生き残れなかったでしょう。
OBSOLETE,mission_sectorprotect_offer1,2448,I'll happily pay the reward as a thank you for saving our lives.,我々は、我々の命を救ってくれたことに対する感謝として、喜んで報酬をお支払いします。
OBSOLETE,mission_sectorprotect_offer2,2475,We'd be honoured to join forces with your fleet.,我々は、あなたの艦隊と力を合わせることを光栄に思います。
OBSOLETE,mission_sectorprotect_offer2,2448,"Or if you'd prefer, we could join your fleet.",あるいは、あなたが好むならば、我々はあなたの艦隊に加わることができます。
OBSOLETE,mission_sectorprotect_description1,2448,Investigate a distress call in system *X.,システム*X*で緊急信号を調査してください。
OBSOLETE,mission_sectorprotect_offer3,2448,Choose your reward Captain,キャプテン、報酬を選んでください。
OBSOLETE,calltoarms_harkenrailroad_2,2448,"There is a crisis underway Captain.  Commercial vessels are going missing, all across the sector.  I suspect foul play, and I need your help to investigate.",船長、危機が迫っています。セクター全体で、商船が消失しています。私は陰謀の疑いがあり、調査を手伝ってほしい。
OBSOLETE,calltoarms_harkenrailroad_6,2448,I've marked the location of the shipwreck on your map as a Gold Highlight.  Good luck Captain.,難破船の位置をあなたの地図にゴールドハイライトで示しました。船長、幸運を祈ります。
OBSOLETE,mainmenu_gamemode_survival_locked,2383,Complete Phase 2 of the Stargate to unlock,スターゲートのフェーズ2を完了してアンロックする
OBSOLETE,save_stargateresetwarning_body,2383,"Due to new storylines surrounding the stargate, your stargate progress has been reset.",星の門に関する新たなストーリーラインのため、星の門の進捗状況がリセットされました。
OBSOLETE,techtree_node_caption_stargatepart3,2383,"Unlocks Phases 4, 5, and 6 of the Andromeda Project.",アンドロメダ計画のフェーズ4、5、そして6をアンロックします。
OBSOLETE,mission_combat_location,2383,The hostile ships are located at system *X.,敵対する艦隊はシステム*X*に位置しています。
OBSOLETE,stargate_testfire_help,2383,Provide enough power to the stargate with energy transmitters to complete the testfire! Each transmitter beams up to 100MW to the stargate,テスト発射を完了させるためには、エネルギー送信機でスターゲートに十分な電力を供給してください。各送信機は最大100MWまでスターゲートにビームを送信します。
OBSOLETE,tutorial_stargatescreen1,2383,Lets turn our attention to the STARGATE PROJECT.\n\nWe can view our progress from the Stargate screen.\n\nOpen the STARGATE screen.,私たちの注意をスターゲート計画に向けましょう。\n\nスターゲート画面で私たちの進捗状況を確認できます。\n\nスターゲート画面を開く。
OBSOLETE,tutorial_smelterssalvage,2383,Click on the nearby RUINED EQUIPMENT to instruct your crew to dismantle it into SCRAP.,近くの破損した装備品をクリックして、乗組員にそれをスクラップに分解するように指示してください。
OBSOLETE,tutorial_fleettrade,2383,The ship is fitted with engines and an FTL drive for Interstellar Travel! But it does need a crew.\n\nOpen the TRADE SCREEN.,この船は、恒星間航行のためのエンジンとワープドライブを装備しています！しかし、乗組員が必要です。\n\n取引画面を開く。
OBSOLETE,tutorial_wrapup3,2383,"Many different types of contract are now available to you.\n\nHowever, you must stay alert Captain. There are reports of even more lucrative opportunities that you'll have to find by yourself.",現在、さまざまな種類の契約が利用可能です。\n\nしかし、常に警戒してください、船長。より収益性の高い機会に関する報告があり、それらはご自身で探す必要があります。
OBSOLETE,tutorial_miningsuccess,2383,"Well done, you have produced Refined Tilium.",よくできました、精製されたチリウムを生成しました。
OBSOLETE,wolf_part1_sendingwreckage,2383,They're sending the recovered wreckage to your ship The L*X now Captain. It will arrive soon by Shuttle. You'll need to store it somewhere onboard.,彼らは回収された残骸をあなたの船、L*Xへ送っているよ、船長。シャトルで到着するだろう。船内にどこかに保管する必要がある。
OBSOLETE,wolf_part1_sendingshuttle,2383,"Standby while I dock my ship with yours Captain, to collect the items you've recovered so far. Thank you for your efforts.",船長、これまでに回収したアイテムを回収するため、私の船をあなた方の船にドッキングさせます。ご尽力ありがとうございます。
OBSOLETE,wolf_part1_completion5,2383,"We need to find a way to track them down, and destroy them.  We will be in touch soon Captain.",彼らを追跡し、破壊する方法を見つける必要がある。近いうちに連絡するよ、船長。
OBSOLETE,wolf_part2_setup1,2383,Thank you for coming captain.,来てくださいました、ありがとうございます、船長。
OBSOLETE,wolf_part2_inperson_distress6,2383,The Reactor is reaching critical levels Captain.  I can't stop it from overloading.,リアクターがクリティカルレベルに達している、船長。オーバーロードを止めることができない。
OBSOLETE,wolf_part2_dropoff1,2383,"Well done Captain.  Your intervention prevented a further loss of life.  And now we know the pirate vessel is crewed by cowards, a fact that we intend to use to our advantage.",よくやった、船長。あなたの介入によって、さらなる人命の損失を防いだ。そして今、私たちは海賊船が臆病者の乗組員によって乗組されていることを知った。それは私たちが利用しようとしている事実だ。
OBSOLETE,wolf_part2_debrief1,2383,I appreciate your speed in rescuing the crew of the Orion Sentinel Captain.,オライオン・センチネルの乗組員の救出におけるあなたの迅速さを感謝します、船長。
OBSOLETE,wolf_part2_debrief4,2383,"Thank you Captain.  Protect your fleet, and wait for our call.",ありがとうございます、船長。艦隊を守り、私たちの指示を待つように。
OBSOLETE,blackhole_part1_intro2,2383,For years now my brother and I have been studying the high energy particle emissions in orbit of the black hole you can see behind us.  Its official designation is Qz 247 - the collapsed remnants of a star that lived a couple of billion years ago.,何年も前から、兄と私は我々が見ているブラックホールの軌道における高エネルギー粒子放射を研究してきました。その公式名称はQz 247 - 数十億年前に存在した星が崩壊した残骸です。
OBSOLETE,blackhole_part1_setup2,2383,Thank you for offering your services Captain.,ご尽力いただきありがとうございます、キャプテン。
OBSOLETE,blackhole_part1_sendingshuttle,2383,I'm sending a shuttle to you now Captain. Get your crew to load the Hyperspace Isotopes for me.,シャトルをあなたに送りましょう、キャプテン。あなたの乗組員に、私のための超空間同位体を積み込んでもらいます。
OBSOLETE,blackhole_part1_completion1,2383,Thank you Captain. I now have what I need to modify this FTL drive for the Short Range Hop.,ありがとうございます、キャプテン。これで短距離ホップのためのこのFTLドライブを改造するために必要なものが揃いました。
OBSOLETE,blackhole_part2_return1,2383,It looks like you have enough Tilium Crystals.  Bring the tilium crystals back to me to close the contract.,ティリウム結晶が十分あるようです。契約を締結するために、それらを私に持ってきてください。
OBSOLETE,blackhole_part2_return2,2383,I'll send the shuttle to collect the tilium crystals. Thank you captain!,シャトルを派遣して、ティリウム結晶を回収します。ありがとうございます、キャプテン！
OBSOLETE,blackhole_part2_finished1,2383,Excellent work Captain.  I'll begin synthesising the FTL charges immediately.  It will take me a little while.,素晴らしい仕事です、キャプテン。直ちにFTLチャージの合成を開始します。少し時間がかかります。
OBSOLETE,blackhole_part2_stargate0,2383,Greetings Captain.  I'm a representative of the Stargate Project.,ご挨拶します、キャプテン。私はスターゲート・プロジェクトの代表です。
OBSOLETE,blackhole_part2_stargate2,2383,"When the accident occurred, the younger twin Marcus was collecting vital data on black hole Qz 247.  Data that is simply impossible to acquire by any other means.  Data that we need to complete the Stargate.",事故が発生した際、弟の双子であるマーカスはブラックホールQz 247に関する重要なデータを収集していました。他の手段では決して取得できないデータです。スターゲートを完成させるために必要なデータです。
OBSOLETE,blackhole_part3_setup1,2383,Everything is ready Captain.  I've produced the Hyperspace Modulators and the FTL fuel is already loaded.,準備万端です、キャプテン。超空間変調器を製造しました。そしてFTL燃料も既に搭載されています。
OBSOLETE,blackhole_part3_setup3,2383,This has been a long time coming Captain.  I've been working on this rescue for years.  Time dilation effects from the Black Hole mean that only a few hours will have passed for my brother.  It will be a surprise to him just how much time has passed when you bring him out.,これは長い間待ち望んでいたことです、キャプテン。私はこの救出活動を何年もかけて作業してきました。ブラックホールの時間の遅延効果により、兄にとってはほんの数時間しか経っていないことになります。あなたが彼を連れ出すとき、どれだけの時間が経過したかに彼を驚かせることでしょう。
OBSOLETE,blackhole_part3_setup4,2383,"Let's run over the plan one last time.  You're going to perform an incredibly short range Hyperspace Hop, and you'll emerge directly on top of my Brother's ship.  Dock with his ship, rescue him and then get out of there.  Hop in, Rescue, Hop out.",計画を最後に確認しましょう。あなたは非常に短距離の超空間跳躍を行い、兄の船の上に直接出現します。彼の船にドッキングし、彼を救出し、そこから立ち去ります。乗船、救出、乗船です。
OBSOLETE,blackhole_part3_setup7,2383,Good luck Captain. I'll see you on the other side.,幸運を祈ります、キャプテン。別の側で会いましょう。
OBSOLETE,blackhole_part3_stargate1,2383,Greetings Captain.  Good luck with the rescue.  Remember the data onboard Marcus' ship is extremely valuable to us.  You'll need Marcus to transmit the data from his console before you can complete the rescue.,ご挨拶します、キャプテン。救出活動での幸運を祈ります。マーカスの船に搭載されているデータは私たちにとって非常に貴重であることを覚えておいてください。救出を完了する前に、彼がコンソールからデータを送信する必要があるでしょう。
OBSOLETE,blackhole_part3_marcus2,2383,"Dock your ship with mine Captain, and tell me when you're ready for me to come on board.  Please hurry!",船をドッキングしてください、キャプテン。そして私が乗船する準備ができたら教えてください。急いでください！
OBSOLETE,blackhole_part3_marcusdata1,2383,"The Stargate data?  I can send that Captain, but you'll have to give me a few minutes to access the data and set up the transmission.",スターゲートのデータですか？送信できます、キャプテン。ただし、データをアクセスして送信をセットアップするまでに数分かかります。
OBSOLETE,blackhole_part3_marcuswarning1,2383,My ship is falling apart from the gravitional forces Captain.  I've sent the data that I can.  Please hurry and get me off this ship!,船は重力によってバラバラになりつつあります、キャプテン。送信できたデータを送りました。急いで私をこの船から出してくれ！
OBSOLETE,blackhole_part3_marcuswarning2,2383,The reactor containment has failed Captain.  The cabin is being flooded with radiation.  You have to get me out of here!,原子炉の封じ込めが失敗しました、キャプテン。船内は放射線で浸水しています。私をここから出してくれ！
OBSOLETE,blackhole_part3_marcusrescue1,2383,I'm onboard Captain.  Get us out of here!,乗船しました、キャプテン。ここから脱出しろ！
OBSOLETE,blackhole_part3_outcomea2,2383,Thank you so much Captain. I couldn't have succeeded without your help. I'm so grateful you took my call and were here for us when we needed you.,大変感謝します、キャプテン。もし君の助けがなかったら、成功できなかったでしょう。必要な時に君が電話に出てくれて、君が我々のためにここにいてくれたことにとても感謝しています。
OBSOLETE,blackhole_part3_stargateoutcomea1,2383,"We're really disappointed in your choices Captain.  You've let us down and you've let the whole Stargate Project down, with your incredibly narrow thinking.",大変失望しています、キャプテン。あなたの狭量な考え方で、私たちを失望させ、そしてスターゲート・プロジェクト全体を失望させました。
OBSOLETE,blackhole_part3_stargateoutcomeb1,2383,"Well done on retrieving some of the data Captain.  We would have preferred all of it, but we appreciate the rescue was under extreme duress.",データの一部を回収できたのは素晴らしいです、キャプテン。すべて回収できたことを望んだが、極度の困難な状況下での救出だったことを理解している。
OBSOLETE,blackhole_part3_stargateoutcomec1,2383,"Congratulations Captain on successfully recovering the science data from the stricken vessel.  This data represents a huge step forward in our understanding of high energy physics, and will hugely accelerate the Stargate Program.",素晴らしいです、キャプテン。故障した船から科学データを無事に回収できたことをお祝いします。このデータは高エネルギー物理学に対する我々の理解を大きく前進させ、そしてスターゲート・プログラムを大きく加速させます。
OBSOLETE,wolf_part3_debrief1,2383,Congratulations Captain. Your performance in the destruction of the Pirate Vessel exceeded all expectations!,船長、ご武選です。海賊船の撃破におけるあなたの成績は、あらゆる期待を上回りました！
OBSOLETE,wolf_part3_debrief5,2383,Farewell Captain. Your dedication to justice and the safety of our sector will be remembered.,船長、さらばです。正義と我々のセクターの安全への献身は記憶されます。
OBSOLETE,tiddlets_part1_reproduction3,2383,"Are you kidding me! They've. . . They've reproduced! We've just witnessed an interstellar life form, spontaneously reproducing!",まさか！彼らは…彼らは繁殖しました！我々は、星間生命体が自発的に繁殖するのを目の当たりにしたのです！
OBSOLETE,tiddlets_part1_death2,2383,. . .,…
OBSOLETE,tiddlets_part1_delivered4,2383,"Incredible work Captain. I can't believe how much we've seen, in such a short period of time.",素晴らしい仕事です、キャプテン。これほど短い期間でこれほど多くのものを見られるなんて信じられません。
OBSOLETE,tiddlets_part1_delivered7,2383,"These findings will make an incredible research paper Captain.  I'll be sure to credit you as the pilot who found the first living specimens.  I would offer to name the creatures after you, but they already have a name, so apologies for not being able to honour that tradition.",この発見は、驚異的な研究論文になるでしょう、キャプテン。あなたが最初の生きた標本を発見したパイロットとして、必ずあなたをクレジットします。彼らをあなたにちなんで名付けたいところですが、彼らはすでに名前を持っているため、その伝統に従えないことをお詫びします。
OBSOLETE,tiddlets_part1_swanson4,2383,"Anyway, thank you for your work Captain. Here's a reward for your efforts.",ともあれ、あなたの仕事に感謝します、キャプテン。あなたの努力に対する報酬です。
OBSOLETE,tiddlets_part2_setup1,2383,"Welcome back Captain! I must say, the corridors at the Institute have been alive with excitement over this wondrous new lifeform. My paper has already been provisionally accepted into all the top nature journals, which makes me so proud.",おかえりなさい、キャプテン！この驚くべき新しい生命体について、研究所の廊下が興奮に包まれていると聞いています。私の論文はすでにトップレベルの自然科学雑誌によって仮受諾され、非常に誇りに思っています。
OBSOLETE,tiddlets_part2_setup6,2383,"We need you to take the tiddlets on a series of specific hyperspace jumps. We will be recording the effect on their reproductive process and on their physiology. All. . . well, most of these experiments can be done hopefully without any harm coming to the creatures.",我々はあなたに、ティドルズをいくつかの特定のハイパースペース・ジャンプに連れて行ってもらう必要があります。彼らの繁殖過程と生理状態に与える影響を記録します。すべて…いや、ほとんどの実験は、彼らに危害を加えることなく、うまくいとできれば良いのですが。
OBSOLETE,tiddlets_part2_setup9,2383,"But with your permission, we can begin. Install the new sensors first Captain. And be sure to stock up on FTL fuel if you need to. Three or four jumps ought to be enough.",しかし、あなたの許可を得れば、始めることができます。先に新しいセンサーを設置してください、キャプテン。そして、必要であれば、超光速燃料を十分に補給しておいてください。3～4回のジャンプで十分でしょう。
OBSOLETE,tiddlets_part2_shortjump1,2383,*X Tiddlets so far.  This is all working very well Captain.  Now onto the real science.,*Xティドルズまでです。すべてがうまくいっています、キャプテン。さあ、本番の科学へ。
OBSOLETE,tiddlets_part2_finalexperiment1,2383,*X Tiddlets now on board!  Fascinating Captain.  It appears the Tiddlet reproductive process occurs even at incredibly short hyperspace distances.\nHow do they find the time?,*Xティドルズが現在、オンボードです！興味深いですね、キャプテン。ティドルズの繁殖過程は、信じられないほど短いハイパースペースの距離でも起こるようです\n。彼らは時間を作っているのでしょうか？
OBSOLETE,tiddlets_part2_return2,2383,That's such a horrible thing to witness.\nWe can't allow this sort of experiment to be done again Dr. It's so unethical.,そんな光景を目撃するのは本当にひどいですね\n。この手の実験を再び行うことは許せません、博士。とても非倫理的です。
OBSOLETE,tiddlets_part2_return5,2383,"There's something else.  There's a reading showing up on the sensors, deep inside the core of the dead tiddlets.\nBring them all back to me Captain. I think we've done enough for today.",別のものがあります。センサーに読み取り値が表示されています。死んだティドルズの中心部に、深々とある場所に\n。すべてをキャプテン、こちらに戻してきてください。今日はこれで十分だと思います。
OBSOLETE,tiddlets_part2_debrief3,2383,Thank you Captain!,ありがとうございます、キャプテン！
OBSOLETE,tiddlets_part3_setup1,2383,The work continues Captain. There is so much more to these Tiddlets than we realised.,作業は続きます、キャプテン。ティドルズには、私たちが気づいていたよりもずっと多くのものがあります。
OBSOLETE,tiddlets_part3_marcus,2383,I don't think I had the chance to properly thank you Captain. You risked your life for us.  And now my twin is ten years older than me! It's taken some getting used to.,私はあなたが十分に感謝するチャンスがなかったと思います、キャプテン。あなたは私たちのために命を危険にさらしました。そして今、私の双子の兄弟は私よりも10歳年上です！それに慣れるのに少し時間がかかりました。
OBSOLETE,tiddlets_part3_martinez_a3,2383,"I've put the rescue ship up for sale. I was asking $1M, but you can have it for half that price if you like.  Thank you Captain.  You'll always be welcome with us.",救済船を売りに出しました。100万ドルを請求していましたが、もしよろしければ、その半額で手に入れることができます。ありがとうございました、キャプテン。あなたはいつでも私たちに歓迎されます。
OBSOLETE,tiddlets_part3_swanson_a1,2383,"Incredible work Captain. I'm not sure how you managed that, but I'm true to my word.  I'll wire the funds to Dr. Martinez, with a sales bonus of $100k for you.  Bring the ship back to the Institute, and let's put it to use.",素晴らしい仕事ぶりです、キャプテン。どうやってそれを行ったのかはわかりませんが、私は約束を守ります。博士マルティネスに資金を送金します。そして、あなたへの営業ボーナスとして10万ドルを加えておきます。船を研究所に戻して、使い道を考えましょう。
OBSOLETE,tiddlets_part3_martinez_b1,2383,Hello Captain.  How have you been? Things have been tough here.,こんにちは、キャプテン。お元気でしたか？ ここは状況が厳しかったです。
OBSOLETE,tiddlets_part3_martinez_b4,2383,I hope it was worth it for you Captain.,あなたがそれにお金に見合った価値があるといいですね、キャプテン。
OBSOLETE,tiddlets_part3_swanson_b1,2383,"Good work Captain. That's a good price.  I'll send the funds to Dr Martinez.  You've earned a sales bonus of $40k.  Bring the ship back to the Institute, and let's put it to use.",素晴らしい仕事ぶりです、キャプテン。良い値段ですね。マルティネス博士に資金を送ります。あなたは4万ドルの営業ボーナスを得ました。船を研究所に戻して、使い道を考えましょう。
OBSOLETE,tiddlets_part3_martinez_c6,2383,"I don't want to talk to you Captain.  Yes, the ship is for sale.  Take it.  I don't ever want to see that ship, or you, again.  Do not call me again.",話したくありません、キャプテン。はい、船は売りに出ています。手に入れてください。もう二度とあの船やあなたに会いたくありません。もう連絡しないでください。
OBSOLETE,tiddlets_part3_morehops,2383,"Excellent.  It's working, as I knew it would.  Give us three more hops Captain.",素晴らしい。期待通りにうまくいっています。あと3回ジャンプしてください、キャプテン。
OBSOLETE,tiddlets_part3_brokenhopdrive3,2383,"Dismantle the Hop Drive Captain, and I'll send a shuttle to collect it.  I want you to replace the Hop Drive with a conventional FTL drive, for the final part of the experiment.  I'll send a replacement FTL drive in the delivery shuttle.",ホップドライブを分解してください、キャプテン。回収のためのシャトルを送り込みます。最終段階の実験のために、ホップドライブを従来の超光速ドライブに置き換えてください。交換用の超光速ドライブを回収シャトルで送ります。
OBSOLETE,tiddlets_part3_swanson_finalobjective2,2383,You know what to do Captain.  A couple of very long jumps ought to be enough.  Bring them all back to me when it's done.,何をするべきか、あなたは知っています、キャプテン。いくつかの非常に長いジャンプで十分でしょう。終わったら、すべてを私に返してください。
OBSOLETE,tiddlets_part3_swanson_debriefa1,2383,"Well done Captain.  Everything has worked exactly as I predicted, and we now have an excellent harvest on the farm ship.  More importantly, you've shown the way.",よくできました、キャプテン。すべてが予測通りにうまくいき、私たちは今、農船で素晴らしい収穫を得ることができました。そして、最も重要なことは、あなたが道を示してくれたことです。
